"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Mike Tolbert","BUF","12","RB","16","14","0","78","0","0","0","2","87.5","2.06","4.88","5.57","3.5","","","","","","","","","","","","66","0","247","0","1","0","3.74","2.76","8","0.12","2","","","","","","","","","0","0","45.5","0.22","0.57"
"Jamaal Charles","DEN","14","RB","27","23","0","129","0","0","0","2","85.2","-1.11","4.78","5.61","7.17","","","","","","","","","","","","69","0","296","0","1","0","4.29","2.93","16","0.23","2","","","","","","","","","0","0","60","0.29","0.65"
"Matt Forte","NYJ","12","RB","44","37","0","293","0","1","0","2","84.1","1.27","6.66","7.92","7.41","","","","","","","","","","","","103","0","381","0","2","0","3.7","2.69","12","0.12","1","","","","","","","","","0","0","103.9","0.29","0.74"
"Chris Johnson","ARZ","4","RB","6","5","0","43","0","0","0","0","83.3","3.17","7.17","8.6","6","","","","","","","","","","","","45","0","114","0","0","0","2.53","2","3","0.07","0","","","","","","","","","0","0","18.2","0.17","0.36"
"Jonathan Stewart","CAR","15","RB","13","8","0","52","0","1","0","3","61.5","-1.15","4","6.5","8.75","","","","","","","","","","","","198","1","680","2","6","1","3.43","2.23","28","0.14","3","","","","","","","","","0","0","119.2","0.3","0.58"
"Darren McFadden","DAL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","-2","0","0","0","-2","1","0","0","0","","","","","","","","","0","0","-0.2","-0.2","-0.2"
"Marshawn Lynch","OAK","15","RB","29","20","0","151","0","0","0","3","69","0","5.21","7.55","8.4","","","","","","","","","","","","207","1","891","2","7","1","4.3","3.09","42","0.2","1","","","","","","","","","0","0","156.2","0.34","0.69"
"Adrian Peterson","ARZ","10","RB","17","11","0","70","0","0","0","4","64.7","1.53","4.12","6.36","5.18","","","","","","","","","","","","156","0","529","2","2","0","3.39","2.34","24","0.15","3","","","","","","","","","0","0","77.4","0.26","0.46"
"Darren Sproles","PHI","3","RB","12","7","0","73","0","0","0","1","58.3","-1.67","6.08","10.43","11.57","","","","","","","","","","","","15","0","61","0","0","0","4.07","2.47","2","0.13","0","","","","","","","","","0","0","16.9","0.19","0.77"
"Frank Gore","IND","16","RB","36","29","0","245","0","1","0","2","80.6","-0.94","6.81","8.45","9.62","","","","","","","","","","","","261","0","961","2","3","0","3.68","2.52","35","0.13","3","","","","","","","","","0","0","159.1","0.29","0.55"
"Patrick Ricard","BLT","16","RB","4","4","0","12","0","2","0","0","100","0.75","3","3","2.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.2","0.1","3.8"
"Alex Barrett","DET","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquez Williams","CLV","1","RB","1","0","0","0","0","0","0","1","0","1","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alex Armah","CAR","6","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ryan Anderson","WAS","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Joe Kerridge","GB","1","RB","1","1","0","3","0","0","0","0","100","3","3","3","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.8","0.27","0.8"
"C.J. Ham","MIN","16","RB","8","7","0","68","0","0","0","1","87.5","-3.38","8.5","9.71","12.57","","","","","","","","","","","","7","0","13","0","1","0","1.86","1.43","0","0","0","","","","","","","","","0","0","17.6","0.09","1.26"
"Tre Madden","SEA","8","RB","2","2","1","65","0","0","0","0","100","7.5","32.5","32.5","25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.11","3.75"
"Lawrence Thomas","NYJ","13","RB","7","6","0","43","0","0","0","1","85.7","1.14","6.14","7.17","5.83","","","","","","","","","","","","2","0","1","0","0","0","0.5","0","0","0","0","","","","","","","","","0","0","7.4","0.05","0.93"
"Derek Watt","LAC","16","RB","3","2","0","35","0","0","0","0","66.7","2.33","11.67","17.5","15","","","","","","","","","","","","6","0","24","0","0","0","4","2.33","0","0","0","","","","","","","","","0","0","6.9","0.05","0.86"
"Danny Vitale","CLV","15","RB","4","3","0","19","0","0","0","0","75","-0.75","4.75","6.33","8.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.03","1.13"
"Andy Janovich","DEN","16","RB","6","4","0","35","0","0","0","0","66.7","4","5.83","8.75","6.5","","","","","","","","","","","","6","0","12","0","1","0","2","1.5","0","0","0","","","","","","","","","0","0","12.7","0.08","1.27"
"Roosevelt Nix","PIT","16","RB","3","2","0","6","0","1","0","0","66.7","3","2","3","2","","","","","","","","","","","","3","0","0","0","1","0","0","0","0","0","0","","","","","","","","","0","0","13.6","0.07","2.72"
"Aaron Ripkowski","GB","16","RB","7","7","0","39","0","0","0","0","100","2","5.57","5.57","3.57","","","","","","","","","","","","5","0","13","0","0","0","2.6","1.8","0","0","0","","","","","","","","","0","0","8.7","0.05","0.72"
"Michael Burton","CHI","16","RB","3","2","0","8","0","0","0","0","66.7","0.33","2.67","4","4.5","","","","","","","","","","","","4","0","9","0","0","0","2.25","2","2","0.5","0","","","","","","","","","0","0","2.7","0.02","0.45"
"Jalston Fowler","TEN","10","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","4","0","1","0","2","0","0","0","0","","","","","","","","","0","0","6.4","0.07","3.2"
"Keith Smith","DAL","16","RB","5","5","0","26","0","0","0","0","100","0.6","5.2","5.2","4.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.04","1.02"
"Robert Thomas","NYG","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kerry Wynn","NYG","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jay Prosch","HST","15","RB","4","4","0","31","0","0","0","0","100","0.75","7.75","7.75","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.03","1.27"
"Zach Line","NO","12","RB","4","2","0","8","0","1","0","1","50","5.5","2","4","1.5","","","","","","","","","","","","7","0","28","0","0","0","4","1.86","0","0","0","","","","","","","","","0","0","10.6","0.06","1.18"
"Tommy Bohanon","JAX","16","RB","11","6","0","43","0","1","0","1","54.5","2","3.91","7.17","5","","","","","","","","","","","","5","0","5","0","2","0","1","0","0","0","0","","","","","","","","","0","0","25.8","0.09","2.35"
"Kyle Juszczyk","SF","14","RB","39","33","1","315","0","1","0","1","84.6","3.87","8.08","9.55","6.27","","","","","","","","","","","","7","0","31","0","0","0","4.43","2.86","2","0.29","2","","","","","","","","","0","0","57.1","0.15","1.43"
"Jamize Olawale","OAK","11","RB","7","6","0","33","0","0","0","0","85.7","1.29","4.71","5.5","4.33","","","","","","","","","","","","9","0","43","0","1","0","4.78","3.11","1","0.11","1","","","","","","","","","0","0","16.6","0.2","1.11"
"Derrick Coleman","ATL","16","RB","6","2","0","20","0","0","0","1","33.3","3","3.33","10","8.5","","","","","","","","","","","","2","0","8","0","0","0","4","3.5","0","0","0","","","","","","","","","0","0","3.8","0.02","0.95"
"Dontari Poe","ATL","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Patrick DiMarco","BUF","16","RB","10","7","0","28","0","0","0","1","70","1.7","2.8","4","1.71","","","","","","","","","","","","2","0","-2","0","0","0","-1","0.5","0","0","0","","","","","","","","","0","0","6.1","0.02","0.68"
"Nick Bellore","DET","6","RB","1","1","0","1","0","1","0","0","100","1","1","1","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.51","6.6"
"Anthony Sherman","KC","16","RB","7","6","0","47","0","0","0","0","85.7","1.43","6.71","7.83","6.67","","","","","","","","","","","","14","0","40","0","1","0","2.86","1.21","0","0","0","","","","","","","","","0","0","17.7","0.1","0.89"
"James Develin","NE","16","RB","9","6","0","38","0","0","0","2","66.7","2.44","4.22","6.33","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.8","0.02","1.13"
"Earl Mitchell","SF","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Rey Maualuga","MIA","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kyle Williams","BUF","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","1","0","1","0","1","0","0","0","0","","","","","","","","","0","0","6.1","6.1","6.1"
"Domata Peko Sr.","DEN","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"John Kuhn","NO","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","0.2","0.02","0.2"
"Cethan Carter","CIN","7","TE","1","0","0","0","0","0","0","1","0","21","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Emanuel Byrd","GB","1","TE","2","2","0","31","0","0","0","0","100","2","15.5","15.5","13.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.1","0.37","2.05"
"Shane Smith","NYG","9","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Johnny Mundt","LA","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darrell Daniels","IND","12","TE","12","3","0","26","0","0","0","1","25","8.92","2.17","8.67","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.1","0.02","1.37"
"Jacob Hollister","NE","15","TE","9","4","0","42","0","0","0","0","44.4","14.11","4.67","10.5","1.25","","","","","","","","","","","","1","0","5","0","0","0","5","2","0","0","0","","","","","","","","","0","0","6.7","0.08","1.34"
"Sean Culkin","LAC","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ricky Seals-Jones","ARZ","8","TE","28","12","0","201","0","3","0","3","42.9","11.46","7.18","16.75","6.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","44.1","0.33","3.68"
"Eric Saubert","ATL","10","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"George Kittle","SF","15","TE","61","43","1","515","1","2","0","4","70.5","7.66","8.44","11.98","6.16","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","85","0.14","1.98"
"Michael Roberts","DET","15","TE","5","4","0","46","0","0","0","1","80","9.8","9.2","11.5","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.03","1.65"
"Adam Shaheen","CHI","13","TE","14","12","0","127","0","3","0","0","85.7","8","9.07","10.58","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36.7","0.15","3.06"
"Gerald Everett","LA","16","TE","30","16","2","244","0","2","0","3","53.3","9.5","8.13","15.25","6.81","","","","","","","","","","","","1","0","13","0","0","0","13","2","0","0","1","","","","","","","","","0","0","45.7","0.15","2.69"
"David Njoku","CLV","16","TE","58","32","0","386","0","4","0","3","55.2","10.84","6.66","12.06","4.63","","","","","","","","","","","","1","0","1","0","0","0","1","2","0","0","0","","","","","","","","","0","0","78.7","0.16","2.38"
"Evan Engram","NYG","15","TE","108","64","0","722","0","6","0","11","59.3","9.03","6.69","11.28","4.73","","","","","","","","","","","","1","0","14","0","0","0","14","6","0","0","0","","","","","","","","","0","0","141.6","0.18","2.18"
"Garrett Griffin","NO","3","TE","1","1","0","4","0","0","0","0","100","4","4","4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.9","0.02","0.9"
"Jason Vander Laan","IND","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ryan Malleck","HST","2","TE","1","1","0","3","0","0","0","0","100","2","3","3","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.8","0.1","0.8"
"Henry Krieger-Coble","IND","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kyle Carter","MIN","3","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"David Morgan","MIN","15","TE","12","10","0","95","0","1","0","0","83.3","6.5","7.92","9.5","5.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.5","0.05","2.05"
"Chris Manhertz","CAR","16","TE","4","2","0","17","0","0","0","1","50","8","4.25","8.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.01","1.35"
"Daniel Brown","CHI","10","TE","20","13","0","129","0","0","0","2","65","7.15","6.45","9.92","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.4","0.08","1.49"
"Khari Lee","BUF","8","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Gabe Holmes","ARZ","2","TE","1","0","0","0","0","0","0","1","0","16","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Eric Tomlinson","NYJ","14","TE","10","8","0","121","0","1","0","1","80","5.8","12.1","15.13","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.1","0.05","2.76"
"Geoff Swaim","DAL","14","TE","2","2","0","25","0","0","0","0","100","6.5","12.5","12.5","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.02","1.75"
"Randall Telfer","CLV","16","TE","4","3","0","36","0","0","0","0","75","11.75","9","12","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.02","1.7"
"Nick O'Leary","BUF","15","TE","30","22","0","322","0","2","0","1","73.3","11.5","10.73","14.64","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","55.2","0.1","2.51"
"Nick Boyle","BLT","15","TE","35","28","0","203","0","0","0","0","80","2.03","5.8","7.25","5.68","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","34.3","0.05","1.22"
"C.J. Uzomah","CIN","14","TE","13","10","0","92","0","1","0","2","76.9","5.46","7.08","9.2","5.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.2","0.1","2.02"
"Blake Bell","MIN","13","TE","4","3","0","19","0","0","0","0","75","3","4.75","6.33","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","3.4","0.02","1.13"
"Jeff Heuerman","DEN","14","TE","18","9","1","142","0","2","1","1","50","9.33","7.89","15.78","6.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","30.7","0.1","3.41"
"Maxx Williams","BLT","11","TE","16","15","0","86","0","1","0","0","93.8","-0.13","5.38","5.73","6.93","","","","","","","","","","","","2","0","6","0","0","0","3","2.5","0","0","1","","","","","","","","","0","0","22.7","0.07","1.34"
"Ryan Hewitt","CIN","13","TE","2","2","0","22","0","0","0","0","100","7","11","11","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.03","1.6"
"Xavier Grimble","PIT","14","TE","8","5","0","32","0","1","0","0","62.5","7.38","4","6.4","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.7","0.07","2.34"
"Eric Ebron","DET","16","TE","81","53","1","574","0","4","0","6","65.4","8.35","7.09","10.83","4.96","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","107.9","0.2","2.04"
"Ryan Griffin","HST","7","TE","23","13","0","158","0","1","0","1","56.5","10.48","6.87","12.15","5.69","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","28.3","0.08","2.18"
"Levine Toilolo","ATL","15","TE","14","12","0","122","0","1","0","1","85.7","6.21","8.71","10.17","5.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.2","0.06","2.02"
"Brandon Williams","IND","14","TE","15","13","0","121","0","0","0","1","86.7","5.13","8.07","9.31","5.92","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.6","0.06","1.43"
"Travis Kelce","KC","15","TE","117","83","1","1038","4","8","0","7","70.9","9.53","8.87","12.51","5.06","","","","","","","","","","","","2","0","7","0","0","0","3.5","1.5","0","0","0","","","","","","","","","0","0","194","0.22","2.28"
"Vance McDonald","PIT","10","TE","22","14","0","188","0","1","0","3","63.6","9.32","8.55","13.43","5.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","31.8","0.12","2.27"
"Zach Ertz","PHI","14","TE","102","74","2","824","1","8","0","4","72.5","8.39","8.08","11.14","3.45","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","167.4","0.22","2.26"
"Sean McGrath","LAC","15","TE","4","4","0","46","0","0","0","0","100","7","11.5","11.5","4.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.03","1.65"
"Derek Carrier","LA","14","TE","11","8","0","71","0","0","0","1","72.7","3","6.45","8.88","6.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.1","0.06","1.39"
"James Hanna","DAL","16","TE","7","4","0","88","0","1","0","0","57.1","13.57","12.57","22","6.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.8","0.06","4.2"
"Orson Charles","KC","5","TE","2","2","0","53","0","0","0","0","100","21.5","26.5","26.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.3","0.11","3.15"
"Dwayne Allen","NE","16","TE","19","10","0","86","0","1","0","4","52.6","7.16","4.53","8.6","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.6","0.04","1.96"
"Coby Fleener","NO","11","TE","29","22","0","295","0","2","0","2","75.9","8.03","10.17","13.41","4.68","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.5","0.2","2.39"
"Virgil Green","DEN","16","TE","22","14","1","191","0","1","0","5","63.6","8.27","8.68","13.64","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","32.1","0.06","2.29"
"Niles Paul","WAS","14","TE","18","13","0","94","0","0","0","1","72.2","6.5","5.22","7.23","2.31","","","","","","","","","","","","2","0","4","0","0","0","2","1.5","0","0","0","","","","","","","","","0","0","16.3","0.05","1.09"
"Julius Thomas","MIA","14","TE","59","41","0","388","0","3","0","3","69.5","8.34","6.58","9.46","3.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","77.3","0.12","1.89"
"Jeff Cumberland","LAC","7","TE","3","2","0","2","0","0","0","1","66.7","0.67","0.67","1","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.01","0.6"
"Michael Hoomanawanui","NO","14","TE","9","6","0","52","0","1","0","0","66.7","8.67","5.78","8.67","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.2","0.03","2.37"
"Jimmy Graham","SEA","16","TE","92","57","0","520","0","10","0","7","62","8.68","5.65","9.12","3.74","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","2","140.5","0.19","2.46"
"Jermaine Gresham","ARZ","14","TE","45","33","0","322","0","2","0","5","73.3","6.27","7.16","9.76","4.48","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","60.7","0.08","1.84"
"Zach Miller","CHI","8","TE","34","20","0","236","0","2","0","1","58.8","9.24","6.94","11.8","3.55","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","45.6","0.15","2.28"
"Jared Cook","OAK","16","TE","83","54","0","688","2","2","0","6","65.1","9.65","8.29","12.74","4.02","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","107.8","0.14","2"
"Martellus Bennett","NE","9","TE","41","30","0","286","0","0","0","3","73.2","5.56","6.98","9.53","5.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","43.6","0.11","1.45"
"Greg Olsen","CAR","7","TE","34","17","0","191","1","1","0","0","50","11.03","5.62","11.24","2.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.6","0.09","1.98"
"Delanie Walker","TEN","16","TE","104","74","1","807","0","3","0","3","71.2","10.01","7.76","10.91","3.42","","","","","","","","","","","","2","0","-2","0","1","0","-1","0.5","0","0","2","","","","","","","","","0","0","141.5","0.19","1.86"
"Marcedes Lewis","JAX","16","TE","45","24","0","318","0","5","0","3","53.3","9.18","7.07","13.25","6.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","73.8","0.08","3.07"
"Vernon Davis","WAS","16","TE","68","43","2","648","0","3","0","5","63.2","11.41","9.53","15.07","7.02","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","104.3","0.13","2.43"
"Antonio Gates","LAC","16","TE","44","30","0","316","0","3","0","1","68.2","9.8","7.18","10.53","2.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","64.6","0.13","2.15"
"Antony Auclair","TB","8","TE","2","2","0","25","0","0","0","0","100","3","12.5","12.5","9.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.02","1.75"
"Evan Baylis","HST","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Blake Jarwin","DAL","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cole Hikutini","SF","3","TE","2","2","0","15","0","0","0","0","100","7.5","7.5","7.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.08","1.25"
"Tyrone Swoopes","SEA","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Pharaoh Brown","OAK","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jeremy Sprinkle","WAS","11","TE","3","2","0","13","0","1","0","0","66.7","9","4.33","6.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.3","0.07","4.15"
"Jonnu Smith","TEN","16","TE","28","18","0","157","0","2","0","1","64.3","7.36","5.61","8.72","5.78","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36.7","0.07","2.04"
"O.J. Howard","TB","14","TE","36","26","1","432","0","6","1","1","72.2","12.25","12","16.62","5.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","92.2","0.15","3.55"
"Austin Traylor","DEN","7","TE","12","8","0","100","0","0","0","0","66.7","9.33","8.33","12.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14","0.05","1.75"
"Ryan O'Malley","NYG","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ben Braunecker","CHI","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Devon Cajuste","CLV","0","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Stephen Anderson","HST","15","TE","50","25","1","342","0","1","0","5","50","10.36","6.84","13.68","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.7","0.12","2.11"
"Jake McGee","PIT","0","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Hakeem Valles","DET","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alan Cross","TB","8","TE","6","5","0","58","0","0","0","1","83.3","6.67","9.67","11.6","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.3","0.07","1.66"
"Jerell Adams","NYG","15","TE","11","8","0","92","0","0","0","2","72.7","8.82","8.36","11.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.2","0.08","1.65"
